STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
80,2020-01-01 13:10:02,2020-01-01 13:01:13,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 13:15:02,2020-01-01 13:11:22,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 13:20:03,2020-01-01 13:11:22,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 13:25:02,2020-01-01 13:21:31,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 13:30:02,2020-01-01 13:21:31,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 13:35:02,2020-01-01 13:31:40,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 13:40:02,2020-01-01 13:31:40,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 13:45:02,2020-01-01 13:41:49,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 13:50:02,2020-01-01 13:41:49,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 13:55:02,2020-01-01 13:51:58,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:00:02,2020-01-01 13:51:58,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:05:02,2020-01-01 14:02:08,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:10:01,2020-01-01 14:09:09,ST JAMES HOSPITAL (LUAS),40,26,14,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:15:02,2020-01-01 14:13:10,ST JAMES HOSPITAL (LUAS),40,26,14,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:20:02,2020-01-01 14:13:10,ST JAMES HOSPITAL (LUAS),40,26,14,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:25:02,2020-01-01 14:23:19,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:30:02,2020-01-01 14:23:19,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:35:02,2020-01-01 14:33:28,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:40:02,2020-01-01 14:33:28,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:45:02,2020-01-01 14:44:34,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:50:02,2020-01-01 14:45:07,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 14:55:02,2020-01-01 14:45:07,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:00:27,2020-01-01 14:55:16,ST JAMES HOSPITAL (LUAS),40,28,12,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:05:02,2020-01-01 14:55:16,ST JAMES HOSPITAL (LUAS),40,28,12,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:10:02,2020-01-01 15:08:06,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:15:02,2020-01-01 15:10:55,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:20:02,2020-01-01 15:10:55,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:25:02,2020-01-01 15:21:04,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:30:02,2020-01-01 15:21:04,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:35:02,2020-01-01 15:30:44,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:40:02,2020-01-01 15:35:46,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:45:02,2020-01-01 15:35:46,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:50:02,2020-01-01 15:45:55,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 15:55:02,2020-01-01 15:45:55,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:00:02,2020-01-01 15:56:04,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:05:27,2020-01-01 15:56:04,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:10:02,2020-01-01 16:06:13,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:15:02,2020-01-01 16:06:13,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:20:02,2020-01-01 16:16:23,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:25:02,2020-01-01 16:16:23,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:30:03,2020-01-01 16:26:07,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:35:02,2020-01-01 16:26:07,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:40:02,2020-01-01 16:36:16,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:45:02,2020-01-01 16:36:16,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
